time,vel
15.817667961120605,-177.785538
15.8229238986969,-189.304581
15.828563928604126,-189.304581
15.833967924118042,-189.345123
15.839473009109497,-189.345123
15.844825029373169,-192.071899
15.850176095962524,-192.071899
15.855704069137573,-194.197922
15.861128091812134,-195.126816
15.866797924041748,-195.126816
15.872046947479248,-197.251022
15.877585887908936,-209.133301
15.883477926254272,-209.133301
15.889033079147339,-208.191254
15.894369125366211,-208.191254
15.899985074996948,-204.603424
15.90548300743103,-205.673584
15.910906076431274,-205.673584
15.916189908981323,-206.668152
15.921793937683105,-206.668152
15.927716970443726,-206.860153
15.933012962341309,-215.329041
15.93825101852417,-215.329041
15.943701028823853,-214.073593
15.949175119400024,-214.073593
15.955113887786865,-219.41925
15.96054196357727,-214.620712
15.96587610244751,-214.620712
15.971265077590942,-218.686447
15.976514101028442,-217.192184
15.982253074645996,-217.192184
15.987900018692017,-225.595459
15.993236064910889,-225.595459
15.999130964279175,-231.354492
16.004400968551636,-234.04747
16.009727001190186,-234.04747
16.015167951583862,-232.025574
16.020893096923828,-232.025574
16.02678394317627,-224.695297
16.032135009765625,-218.542587
16.037512063980103,-218.542587
16.042820930480957,-217.343109
16.048299074172974,-217.343109
16.054495096206665,-210.824066
16.05989694595337,-195.994843
16.06509304046631,-195.994843
16.070733070373535,-178.760284
16.075974941253662,-157.129929
16.081545114517212,-157.129929
16.08681297302246,-138.379791
16.092204093933105,-138.379791
16.09753394126892,-120.022484
16.103046894073486,-120.022484
16.108673095703125,-104.559166
16.11392903327942,-88.732697
16.119301080703735,-88.732697
16.124573945999146,-72.926323
16.13010597229004,-72.926323
16.138077974319458,-56.965816
16.143598079681396,-43.883343
16.149005889892578,-32.36375
16.15425205230713,-32.36375
16.16023302078247,-23.451229
16.165849924087524,-23.451229
16.17124605178833,-15.221285
16.17655897140503,-7.045415
16.181905031204224,-7.045415
16.18735408782959,4.635583
16.193005084991455,4.635583
16.199036121368408,25.024006
16.2046000957489,48.129841
16.210460901260376,48.129841
16.216063022613525,79.458206
16.221524953842163,111.610252
16.226743936538696,111.610252
16.2322199344635,137.595444
16.237706899642944,137.595444
16.243781089782715,161.154007
16.249125957489014,179.681351
16.254719972610474,179.681351
16.260308980941772,197.544189
16.265700101852417,197.544189
16.27158808708191,223.347717
16.27749490737915,223.347717
16.282710075378418,243.856964
16.288039922714233,253.893799
16.29348111152649,253.893799
16.29874300956726,263.520874
16.304703950881958,259.219543
16.310549020767212,259.219543
16.316405057907104,250.917877
16.32162094116211,246.239471
16.327047109603882,246.239471
16.33228898048401,237.902893
16.337634086608887,237.902893
16.343245029449463,242.872177
16.34856104850769,234.520554
16.35382103919983,234.520554
16.35981512069702,224.507111
16.365072011947632,224.838928
16.37044906616211,224.838928
16.37583088874817,217.536484
16.381289958953857,217.536484
16.38653302192688,222.631195
16.39205503463745,222.631195
16.398119926452637,215.901169
16.40336298942566,215.088837
16.40882110595703,215.088837
16.414072036743164,209.92038
16.419671058654785,206.51976
16.42530393600464,206.51976
16.43076801300049,204.430252
16.436405897140503,204.430252
16.441834926605225,195.429382
16.447211980819702,185.59967
16.452609062194824,185.59967
16.458509922027588,176.925995
16.46401810646057,176.925995
16.46930193901062,166.91835
16.47471308708191,151.140839
16.48031497001648,151.140839
16.48552703857422,135.516113
16.49078607559204,135.516113
16.4961040019989,135.321457
16.501401901245117,135.321457
16.506741046905518,135.321457
16.51207399368286,135.321457
16.517329931259155,135.321457
16.52275800704956,124.495735
16.528135061264038,108.512405
16.533705949783325,108.512405
16.539000988006592,98.292397
16.544382095336914,98.292397
16.549712896347046,88.609711
16.555255889892578,81.351395
16.560907125473022,81.351395
16.56633996963501,78.677322
16.571954011917114,78.677322
