time, palm_pos, vel, avg_vel, avg_vel_schm, avg_acc, avg_acc_schm
1542730327.359200, 134.119675, -160.974472, -208.179683, -208.179683, -938.092468, -938.092468
1542730327.364845, 134.119675, -160.974472, -216.710328, -216.710328, -853.064546, -853.064546
1542730327.370719, 132.881287, -117.071625, -224.096546, -224.096546, -738.621740, -738.621740
1542730327.376206, 132.881287, -117.071625, -230.519108, -230.519108, -642.256202, -642.256202
1542730327.382033, 132.648544, -67.553795, -235.709397, -235.709397, -519.028922, -519.028922
1542730327.387854, 132.648544, -67.553795, -239.844619, -239.844619, -413.522170, -413.522170
1542730327.393755, 132.648544, -67.553795, -242.893175, -242.893175, -304.855651, -304.855651
1542730327.399407, 133.357605, -16.828943, -244.841142, -244.841142, -194.796671, -194.796671
1542730327.404813, 133.357605, -16.828943, -245.551991, -245.551991, -71.084921, -150.000000
1542730327.410098, 133.357605, -16.828943, -245.165676, -245.165676, 38.631525, 150.000000
1542730327.415944, 133.357605, -16.828943, -243.720402, -243.720402, 144.527347, 150.000000
1542730327.421181, 137.574387, 102.042038, -240.898443, -240.898443, 282.195986, 282.195986
1542730327.426987, 137.574387, 102.042038, -237.093359, -237.093359, 380.508385, 380.508385
1542730327.432301, 137.574387, 102.042038, -232.342936, -232.342936, 475.042288, 475.042288
1542730327.437655, 145.572037, 263.615723, -225.976100, -225.976100, 636.683583, 636.683583
1542730327.443502, 145.572037, 263.615723, -218.720640, -218.720640, 725.545989, 725.545989
1542730327.448821, 145.572037, 263.615723, -210.587042, -210.587042, 813.359847, 813.359847
1542730327.454038, 154.294067, 367.311523, -201.310759, -201.310759, 927.628219, 927.628219
1542730327.460108, 154.294067, 367.311523, -191.197393, -191.197393, 1011.336639, 1011.336639
1542730327.465839, 154.294067, 367.311523, -180.081825, -180.081825, 1111.556759, 1111.556759
1542730327.471230, 154.294067, 367.311523, -168.153559, -168.153559, 1192.826606, 1192.826606
1542730327.476658, 162.753159, 413.949432, -155.307428, -155.307428, 1284.613099, 1284.613099
1542730327.482002, 162.753159, 413.949432, -141.461280, -141.461280, 1384.614792, 1384.614792
1542730327.487295, 162.753159, 413.949432, -126.857317, -126.857317, 1460.396355, 1460.396355
1542730327.492644, 169.540573, 396.821045, -111.565993, -111.565993, 1529.132367, 1529.132367
1542730327.497942, 169.540573, 396.821045, -95.367691, -95.367691, 1619.830271, 1619.830271
1542730327.503472, 169.540573, 396.821045, -78.493883, -78.493883, 1687.380804, 1687.380804
1542730327.508651, 174.404602, 335.971710, -61.154449, -61.154449, 1733.943396, 1733.943396
1542730327.514483, 174.404602, 335.971710, -43.132004, -43.132004, 1802.244499, 1802.244499
1542730327.519810, 174.404602, 335.971710, -24.600307, -24.600307, 1853.169643, 1853.169643
1542730327.525014, 177.228714, 250.921127, -5.871998, -20.000000, 1872.830930, 1872.830930
1542730327.530474, 177.228714, 250.921127, 13.190146, 20.000000, 1906.214338, 1906.214338
1542730327.535938, 177.228714, 250.921127, 32.625672, 32.625672, 1943.552677, 1943.552677
1542730327.541377, 178.310959, 160.007187, 51.928311, 51.928311, 1930.263842, 1930.263842
1542730327.547350, 178.310959, 160.007187, 71.225680, 71.225680, 1929.736932, 1929.736932
1542730327.553044, 178.310959, 160.007187, 90.136324, 90.136324, 1891.064390, 1891.064390
1542730327.558404, 178.310959, 160.007187, 108.738592, 108.738592, 1860.226848, 1860.226848
1542730327.564968, 178.272110, 79.589508, 126.655391, 126.655391, 1791.679819, 1791.679819
1542730327.570824, 178.272110, 79.589508, 143.743997, 143.743997, 1708.860666, 1708.860666
1542730327.576089, 178.272110, 79.589508, 160.023026, 160.023026, 1627.902835, 1627.902835
1542730327.581891, 177.582306, 25.043526, 175.175084, 175.175084, 1515.205863, 1515.205863
1542730327.587217, 177.582306, 25.043526, 189.191766, 189.191766, 1401.668148, 1401.668148
1542730327.592535, 177.582306, 25.043526, 201.829728, 201.829728, 1263.796253, 1263.796253
1542730327.597832, 177.582306, 25.043526, 213.045884, 213.045884, 1121.615583, 1121.615583
1542730327.603154, 174.481583, -68.408974, 222.440962, 222.440962, 939.507791, 939.507791
1542730327.608963, 174.481583, -68.408974, 230.196970, 230.196970, 775.600837, 775.600837
1542730327.614793, 174.481583, -68.408974, 236.226527, 236.226527, 602.955673, 602.955673
1542730327.619968, 169.177048, -175.287430, 240.099831, 240.099831, 387.330369, 387.330369
1542730327.625410, 169.177048, -175.287430, 242.131351, 242.131351, 203.152031, 203.152031
1542730327.630733, 169.177048, -175.287430, 242.286034, 242.286034, 15.468314, 150.000000
1542730327.636041, 162.932007, -256.106720, 240.335143, 240.335143, -195.089142, -195.089142
1542730327.642160, 162.932007, -256.106720, 236.515308, 236.515308, -381.983504, -381.983504
1542730327.647576, 162.932007, -256.106720, 230.733923, 230.733923, -578.138509, -578.138509
1542730327.653424, 156.209579, -311.068970, 223.011716, 223.011716, -772.220710, -772.220710
1542730327.659312, 156.209579, -311.068970, 213.429605, 213.429605, -958.211097, -958.211097
1542730327.664810, 156.209579, -311.068970, 202.204090, 202.204090, -1122.551423, -1122.551423
1542730327.670448, 149.700592, -334.654419, 189.374795, 189.374795, -1282.929554, -1282.929554
1542730327.675728, 149.700592, -334.654419, 175.132037, 175.132037, -1424.275834, -1424.275834
1542730327.681072, 149.700592, -334.654419, 159.473773, 159.473773, -1565.826329, -1565.826329
1542730327.686719, 143.770187, -331.251221, 142.699725, 142.699725, -1677.404848, -1677.404848
1542730327.692129, 143.770187, -331.251221, 124.967382, 124.967382, -1773.234287, -1773.234287
1542730327.698002, 143.770187, -331.251221, 106.115883, 106.115883, -1885.149901, -1885.149901
1542730327.703835, 139.189163, -294.409760, 86.738001, 86.738001, -1937.788221, -1937.788221
1542730327.709006, 139.189163, -294.409760, 66.907695, 66.907695, -1983.030552, -1983.030552
1542730327.714739, 139.189163, -294.409760, 46.346245, 46.346245, -2056.145016, -2056.145016
1542730327.720557, 139.189163, -294.409760, 25.649106, 25.649106, -2069.713907, -2069.713907
1542730327.726381, 135.666290, -245.935211, 5.100206, 20.000000, -2054.889971, -2054.889971
1542730327.731854, 135.666290, -245.935211, -15.576537, -20.000000, -2067.674345, -2067.674345
1542730327.737667, 135.666290, -245.935211, -35.961716, -35.961716, -2038.517832, -2038.517832
1542730327.742868, 133.789658, -179.343094, -55.743120, -55.743120, -1978.140463, -1978.140463
1542730327.748190, 133.789658, -179.343094, -74.973677, -74.973677, -1923.055651, -1923.055651
1542730327.753995, 133.789658, -179.343094, -93.657259, -93.657259, -1868.358189, -1868.358189
1542730327.759409, 133.789658, -179.343094, -111.556729, -111.556729, -1789.947057, -1789.947057
1542730327.765218, 133.416336, -103.545570, -128.366096, -128.366096, -1680.936713, -1680.936713
1542730327.771076, 133.416336, -103.545570, -144.151728, -144.151728, -1578.563188, -1578.563188
1542730327.782953, 133.416336, -103.545570, -158.868952, -158.868952, -1471.722402, -1471.722402
1542730327.788784, 133.416336, -103.545570, -172.441888, -172.441888, -1357.293554, -1357.293554
1542730327.796983, 134.131393, -35.626900, -184.449074, -184.449074, -1200.718640, -1200.718640
1542730327.814374, 138.345993, 92.149445, -194.827490, -194.827490, -1037.841567, -1037.841567
1542730327.819707, 138.345993, 92.149445, -203.857894, -203.857894, -903.040379, -903.040379
1542730327.824959, 138.345993, 92.149445, -211.229034, -211.229034, -737.114046, -737.114046
1542730327.830151, 146.604965, 206.354782, -216.793179, -216.793179, -556.414453, -556.414453
1542730327.835616, 149.137192, 258.966370, -220.659299, -220.659299, -386.612013, -386.612013
1542730327.841096, 149.137192, 258.966370, -222.653163, -222.653163, -199.386478, -199.386478
1542730327.846910, 149.137192, 258.966370, -222.963594, -222.963594, -31.043073, -150.000000
1542730327.852364, 158.641678, 386.156219, -221.201350, -221.201350, 176.224469, 176.224469
1542730327.858329, 158.641678, 386.156219, -217.688688, -217.688688, 351.266201, 351.266201
1542730327.864177, 158.641678, 386.156219, -212.177264, -212.177264, 551.142377, 551.142377
1542730327.869677, 163.900864, 340.734924, -205.004972, -205.004972, 717.229190, 717.229190
1542730327.875026, 163.900864, 340.734924, -196.070145, -196.070145, 893.482729, 893.482729
1542730327.880490, 163.900864, 340.734924, -185.272564, -185.272564, 1079.758041, 1079.758041
1542730327.886278, 166.407318, 244.882202, -173.098414, -173.098414, 1217.415051, 1217.415051
1542730327.891615, 166.407318, 244.882202, -159.392793, -159.392793, 1370.562016, 1370.562016
1542730327.897768, 166.407318, 244.882202, -144.301279, -144.301279, 1509.151438, 1509.151438
1542730327.903019, 166.306168, 125.761032, -128.052954, -128.052954, 1624.832489, 1624.832489
1542730327.908379, 166.306168, 125.761032, -110.758908, -110.758908, 1729.404627, 1729.404627
1542730327.913656, 166.306168, 125.761032, -92.631783, -92.631783, 1812.712527, 1812.712527
1542730327.919046, 166.109726, 60.831703, -73.770795, -73.770795, 1886.098803, 1886.098803
1542730327.924345, 166.109726, 60.831703, -54.512026, -54.512026, 1925.876857, 1925.876857
1542730327.930179, 166.109726, 60.831703, -35.089795, -35.089795, 1942.223062, 1942.223062
1542730327.936020, 164.609344, -7.501982, -15.698622, -20.000000, 1939.117305, 1939.117305
1542730327.941401, 164.609344, -7.501982, 3.399945, 20.000000, 1909.856729, 1909.856729
1542730327.947225, 164.609344, -7.501982, 21.975495, 21.975495, 1857.554973, 1857.554973
1542730327.952471, 164.609344, -7.501982, 39.963604, 39.963604, 1798.810983, 1798.810983
1542730327.958366, 164.609344, -7.501982, 57.015389, 57.015389, 1705.178431, 1705.178431
1542730327.963843, 160.714966, -106.268837, 72.675666, 72.675666, 1566.027716, 1566.027716
1542730327.969111, 160.714966, -106.268837, 87.107165, 87.107165, 1443.149876, 1443.149876
1542730327.974425, 160.714966, -106.268837, 100.082245, 100.082245, 1297.508011, 1297.508011
1542730327.979826, 154.580658, -217.101501, 111.155187, 111.155187, 1107.294209, 1107.294209
1542730327.985051, 154.580658, -217.101501, 120.493299, 120.493299, 933.811194, 933.811194
1542730327.991104, 154.580658, -217.101501, 127.991168, 127.991168, 749.786931, 749.786931
1542730327.997299, 154.580658, -217.101501, 133.563675, 133.563675, 557.250715, 557.250715
1542730328.003399, 147.838470, -291.096619, 136.846083, 136.846083, 328.240812, 328.240812
1542730328.009934, 147.838470, -291.096619, 138.102971, 138.102971, 125.688804, 150.000000
1542730328.016487, 141.432297, -318.276184, 137.241610, 137.241610, -86.136154, -150.000000
1542730328.023067, 141.432297, -318.276184, 134.348674, 134.348674, -289.293615, -289.293615
1542730328.029412, 141.432297, -318.276184, 129.325940, 129.325940, -502.273380, -502.273380
1542730328.035311, 141.432297, -318.276184, 122.368493, 122.368493, -695.744655, -695.744655
1542730328.040629, 136.854889, -289.486542, 113.648082, 113.648082, -872.041146, -872.041146
1542730328.046721, 136.854889, -289.486542, 103.019449, 103.019449, -1062.863318, -1062.863318
1542730328.052964, 134.967865, -202.041733, 91.048833, 91.048833, -1197.061577, -1197.061577
1542730328.058859, 134.967865, -202.041733, 77.672646, 77.672646, -1337.618697, -1337.618697
1542730328.064190, 134.967865, -202.041733, 63.101525, 63.101525, -1457.112089, -1457.112089
1542730328.069560, 135.147461, -101.382156, 47.625875, 47.625875, -1547.565004, -1547.565004
1542730328.075985, 135.147461, -101.382156, 31.417675, 31.417675, -1620.820047, -1620.820047
1542730328.081832, 135.147461, -101.382156, 14.740185, 20.000000, -1667.748918, -1667.748918
1542730328.087099, 135.147461, -101.382156, -2.136354, -20.000000, -1687.653938, -1687.653938
1542730328.092770, 137.507706, 8.829783, -18.829699, -20.000000, -1669.334486, -1669.334486
1542730328.097967, 137.507706, 8.829783, -35.554992, -35.554992, -1672.529356, -1672.529356
1542730328.103445, 144.582199, 190.506638, -51.715789, -51.715789, -1616.079681, -1616.079681
1542730328.109246, 144.582199, 190.506638, -66.575950, -66.575950, -1486.016105, -1486.016105
1542730328.114578, 144.582199, 190.506638, -80.719715, -80.719715, -1414.376427, -1414.376427
1542730328.120352, 152.958298, 320.380432, -93.401539, -93.401539, -1268.182489, -1268.182489
1542730328.125701, 152.958298, 320.380432, -104.627628, -104.627628, -1122.608817, -1122.608817
1542730328.131522, 152.958298, 320.380432, -114.198735, -114.198735, -957.110750, -957.110750
1542730328.136840, 159.999481, 353.026367, -122.307245, -122.307245, -810.850981, -810.850981
1542730328.142181, 159.999481, 353.026367, -128.398210, -128.398210, -609.096492, -609.096492
1542730328.147517, 159.999481, 353.026367, -132.474678, -132.474678, -407.646795, -407.646795
1542730328.153034, 159.999481, 353.026367, -134.346573, -134.346573, -187.189494, -187.189494
1542730328.158499, 164.960754, 315.895630, -134.101263, -134.101263, 24.530967, 150.000000
1542730328.164346, 164.960754, 315.895630, -131.836788, -131.836788, 226.447541, 226.447541
1542730328.169675, 164.960754, 315.895630, -127.209419, -127.209419, 462.736854, 462.736854
1542730328.175477, 167.122040, 222.648972, -120.790870, -120.790870, 641.854921, 641.854921
1542730328.180716, 167.122040, 222.648972, -112.418832, -112.418832, 837.203792, 837.203792
1542730328.185920, 167.122040, 222.648972, -101.889074, -101.889074, 1052.975802, 1052.975802
1542730328.191226, 167.122040, 222.648972, -89.669823, -89.669823, 1221.925043, 1221.925043
1542730328.196506, 167.557571, 128.162445, -76.189672, -76.189672, 1348.015153, 1348.015153
1542730328.203316, 167.557571, 128.162445, -61.207336, -61.207336, 1498.233587, 1498.233587
1542730328.208883, 167.557571, 128.162445, -45.125876, -45.125876, 1608.146029, 1608.146029
1542730328.214375, 167.139526, 56.321804, -28.386472, -28.386472, 1673.940333, 1673.940333
1542730328.219654, 167.139526, 56.321804, -10.861555, -20.000000, 1752.491741, 1752.491741
1542730328.225992, 167.139526, 56.321804, 6.991187, 20.000000, 1785.274158, 1785.274158
1542730328.231204, 163.881500, -56.097588, 24.586138, 24.586138, 1759.495173, 1759.495173
1542730328.236523, 163.881500, -56.097588, 41.942199, 41.942199, 1735.606079, 1735.606079
1542730328.242138, 163.881500, -56.097588, 58.758808, 58.758808, 1681.660880, 1681.660880
1542730328.247673, 163.881500, -56.097588, 75.028717, 75.028717, 1626.990965, 1626.990965
1542730328.253051, 156.646088, -219.531235, 89.774038, 89.774038, 1474.532040, 1474.532040
1542730328.258990, 156.646088, -219.531235, 103.188789, 103.188789, 1341.475158, 1341.475158
1542730328.264342, 156.646088, -219.531235, 115.337730, 115.337730, 1214.894016, 1214.894016
1542730328.269853, 148.671356, -324.766754, 125.423051, 125.423051, 1008.532169, 1008.532169
1542730328.275995, 148.671356, -324.766754, 133.549812, 133.549812, 812.676075, 812.676075
1542730328.281554, 148.671356, -324.766754, 139.552433, 139.552433, 600.262088, 600.262088
1542730328.287428, 148.671356, -324.766754, 143.513091, 143.513091, 396.065784, 396.065784
1542730328.294514, 141.681610, -354.398071, 145.070193, 145.070193, 155.710270, 155.710270
1542730328.300439, 141.681610, -354.398071, 144.342843, 144.342843, -72.735059, -150.000000
1542730328.306990, 141.681610, -354.398071, 141.256956, 141.256956, -308.588688, -308.588688
1542730328.312646, 136.995605, -309.196350, 135.977244, 135.977244, -527.971161, -527.971161
1542730328.318101, 136.995605, -309.196350, 128.462648, 128.462648, -751.459623, -751.459623
1542730328.323722, 136.995605, -309.196350, 118.755687, 118.755687, -970.696141, -970.696141
1542730328.329827, 134.959167, -215.226547, 107.348496, 107.348496, -1140.719038, -1140.719038
1542730328.335731, 134.959167, -215.226547, 93.927651, 93.927651, -1342.084547, -1342.084547
1542730328.341698, 134.959167, -215.226547, 78.950158, 78.950158, -1497.749274, -1497.749274
1542730328.347562, 135.150528, -106.833199, 62.956517, 62.956517, -1599.364084, -1599.364084
1542730328.353056, 135.150528, -106.833199, 45.635247, 45.635247, -1732.127035, -1732.127035
1542730328.358678, 138.847717, 40.994244, 27.546193, 27.546193, -1808.905378, -1808.905378
1542730328.364047, 138.847717, 40.994244, 9.392363, 20.000000, -1815.383011, -1815.383011
1542730328.369422, 138.847717, 40.994244, -8.912021, -20.000000, -1830.438385, -1830.438385
1542730328.374975, 148.588776, 277.792175, -27.342281, -27.342281, -1843.025999, -1843.025999
1542730328.380822, 148.588776, 277.792175, -44.627467, -44.627467, -1728.518602, -1728.518602
1542730328.386570, 148.588776, 277.792175, -61.085465, -61.085465, -1645.799851, -1645.799851
1542730328.392430, 158.728256, 412.585999, -76.515467, -76.515467, -1543.000183, -1543.000183
1542730328.398093, 158.728256, 412.585999, -90.482104, -90.482104, -1396.663643, -1396.663643
